timestamp,src_ip,dst_ip,protocol,packet_size,src_port,dst_port,flags,Info,label
0.005635,192.168.1.117,50.206.233.161,TCP,2519,46656,443,PSH,Large outbound data,attack
0.401635,192.168.1.124,56.174.94.42,HTTP,696,24252,380,SYN-ACK,Normal communication,benign
0.10475,192.168.1.180,42.218.106.219,SSH,73,22721,857,ACK,Normal communication,benign
0.073651,139.97.68.68,192.168.1.30,TCP,60,30289,391,RST,Connection reset flood,attack
0.358485,192.168.1.202,56.185.203.182,UDP,466,33174,242,,Normal communication,benign
0.460526,192.168.1.36,148.74.255.187,HTTP,203,53570,812,RST,Normal communication,benign
0.037305,192.168.1.209,192.168.1.162,FTP,1028,21108,588,FIN,Normal communication,benign
0.027249,192.168.1.61,187.114.200.152,TCP,60,53356,9826,SYN,Port scan attempt,attack
0.457277,192.168.1.231,134.198.136.140,TCP,1795,31379,443,PSH,Large outbound data,attack
0.48207,70.25.232.3,192.168.1.31,UDP,1702,41570,796,,Flood traffic,attack
0.289009,192.168.1.169,192.168.1.230,SSH,742,4902,887,SYN,Normal communication,benign
0.048494,192.168.1.48,155.200.153.45,DNS,498,57708,53,,Suspicious DNS payload,attack
0.097662,192.168.1.93,192.168.1.233,HTTP,655,50910,584,,Normal communication,benign
0.301896,192.168.1.241,144.35.43.92,SSH,422,57590,966,SYN-ACK,Normal communication,benign
0.082278,192.168.1.17,22.86.247.207,HTTP,544,5390,612,FIN,Normal communication,benign
0.465282,192.168.1.28,181.247.200.232,HTTPS,1175,29546,908,SYN,Normal communication,benign
0.064336,109.161.62.38,192.168.1.1,TCP,60,46506,945,RST,Connection reset flood,attack
0.448371,192.168.1.104,32.31.253.30,DNS,347,51053,53,,Suspicious DNS payload,attack
0.03542,192.168.1.71,192.168.1.127,SSH,141,45387,22,,Repeated login attempts,attack
0.43481,192.168.1.233,95.30.42.93,FTP,197,35688,209,,Normal communication,benign
0.346842,192.168.1.64,192.168.1.140,SSH,146,12493,22,,Repeated login attempts,attack
0.246633,192.168.1.253,21.8.176.247,TCP,476,64249,605,PSH,Normal communication,benign
0.2825,148.62.87.214,192.168.1.38,UDP,1529,53700,81,,Flood traffic,attack
0.465173,192.168.1.100,192.168.1.106,TCP,827,32973,912,ACK,Normal communication,benign
0.310129,192.168.1.97,115.194.125.142,HTTPS,819,35890,534,FIN,Normal communication,benign
0.317482,192.168.1.84,60.177.109.150,TCP,60,50915,1518,SYN,Port scan attempt,attack
0.104941,192.168.1.233,153.64.57.228,FTP,838,22795,159,,Normal communication,benign
0.096468,192.168.1.10,192.168.1.191,SSH,112,22654,22,,Repeated login attempts,attack
0.118664,192.168.1.76,192.168.1.205,SSH,87,26817,22,,Repeated login attempts,attack
0.47408,97.252.68.142,192.168.1.40,UDP,1638,29217,735,,Flood traffic,attack
0.063052,192.168.1.209,108.151.244.144,TCP,60,58998,7858,SYN,Port scan attempt,attack
0.026846,192.168.1.254,53.6.153.140,SSH,1192,38043,505,PSH,Normal communication,benign
0.488698,192.168.1.127,192.168.1.189,FTP,1143,20905,1011,SYN,Normal communication,benign
0.43479,192.168.1.217,154.33.111.252,DNS,419,14251,53,,Suspicious DNS payload,attack
0.0082,192.168.1.171,77.79.60.233,UDP,354,16760,1015,,Normal communication,benign
0.051237,192.168.1.139,134.64.65.186,TCP,60,36620,1494,SYN,Port scan attempt,attack
0.219578,192.168.1.254,192.168.1.231,DNS,86,58191,753,SYN,Normal communication,benign
0.036149,192.168.1.235,76.202.248.182,TCP,60,62526,8164,SYN,Port scan attempt,attack
0.06068,192.168.1.187,42.218.106.219,TCP,60,36613,1242,SYN,Port scan attempt,attack
0.294416,199.118.235.125,192.168.1.218,UDP,1427,36446,872,,Flood traffic,attack
0.173718,89.194.252.147,192.168.1.67,UDP,1974,39531,458,,Flood traffic,attack
0.050144,192.168.1.18,192.168.1.68,SSH,84,49167,22,,Repeated login attempts,attack
0.250015,192.168.1.93,76.29.78.99,FTP,1080,12747,665,,Normal communication,benign
0.03532,192.168.1.5,134.145.33.132,TCP,60,65495,5454,SYN,Port scan attempt,attack
0.431266,192.168.1.136,192.168.1.147,TCP,1115,16625,206,PSH,Normal communication,benign
0.019328,192.168.1.41,89.159.186.87,TCP,1805,20398,443,PSH,Large outbound data,attack
0.069823,192.168.1.99,65.145.41.113,FTP,88,52333,266,,Normal communication,benign
0.483958,192.168.1.57,58.255.226.139,TCP,60,58183,5962,SYN,Port scan attempt,attack
0.485424,192.168.1.90,192.168.1.64,FTP,1197,61990,298,SYN-ACK,Normal communication,benign
0.240832,124.205.204.222,192.168.1.204,TCP,60,27159,143,RST,Connection reset flood,attack
0.463257,192.168.1.94,89.19.242.145,DNS,846,36241,995,RST,Normal communication,benign
0.439834,192.168.1.209,192.168.1.188,HTTPS,248,42861,543,ACK,Normal communication,benign
0.019789,192.168.1.79,192.168.1.226,DNS,573,53204,192,SYN,Normal communication,benign
0.004265,192.168.1.189,66.220.181.53,HTTP,632,40566,982,RST,Normal communication,benign
0.441017,192.168.1.161,192.168.1.82,SSH,691,14189,944,SYN-ACK,Normal communication,benign
0.043059,192.168.1.4,20.128.203.158,HTTP,367,63778,795,SYN-ACK,Normal communication,benign
0.394534,192.168.1.18,83.23.45.216,FTP,689,62172,284,FIN,Normal communication,benign
0.225992,192.168.1.240,37.226.33.12,DNS,474,12422,674,SYN,Normal communication,benign
0.383169,192.168.1.116,58.19.135.83,HTTPS,867,5863,548,RST,Normal communication,benign
0.0253,192.168.1.143,47.69.13.18,DNS,1019,26371,254,SYN-ACK,Normal communication,benign
0.071075,192.168.1.226,85.188.52.53,TCP,60,28466,9826,SYN,Port scan attempt,attack
0.448879,192.168.1.9,140.54.230.88,TCP,1078,64873,420,SYN,Normal communication,benign
0.079015,192.168.1.38,192.168.1.190,SSH,137,28507,22,,Repeated login attempts,attack
0.084062,192.168.1.181,99.0.83.173,TCP,60,2565,891,SYN,Port scan attempt,attack
0.291412,193.68.151.60,192.168.1.11,UDP,1260,21663,252,,Flood traffic,attack
0.39359,192.168.1.86,192.168.1.178,FTP,153,3653,656,PSH,Normal communication,benign
0.352064,192.168.1.231,192.168.1.51,FTP,428,59067,840,SYN,Normal communication,benign
0.268638,192.168.1.75,192.168.1.5,TCP,762,30887,620,,Normal communication,benign
0.115282,192.168.1.242,186.22.7.220,TCP,2756,64823,443,PSH,Large outbound data,attack
0.315955,192.168.1.55,126.218.138.134,TCP,60,63099,5808,SYN,Port scan attempt,attack
0.031226,192.168.1.227,192.168.1.13,TCP,362,35135,30,SYN-ACK,Normal communication,benign
0.349213,192.168.1.183,192.168.1.30,SSH,129,24207,22,,Repeated login attempts,attack
0.384494,192.168.1.155,192.168.1.87,FTP,357,13681,162,RST,Normal communication,benign
0.457054,192.168.1.96,179.7.214.239,HTTPS,537,14762,322,SYN,Normal communication,benign
0.302004,192.168.1.138,192.168.1.192,SSH,692,32061,32,SYN-ACK,Normal communication,benign
0.05821,192.168.1.65,192.168.1.4,SSH,1156,64745,213,ACK,Normal communication,benign
0.081041,192.168.1.223,97.41.203.253,TCP,60,52387,5917,SYN,Port scan attempt,attack
0.346403,192.168.1.67,26.243.68.73,DNS,1037,9240,115,SYN-ACK,Normal communication,benign
0.075453,192.168.1.198,192.168.1.28,HTTPS,882,62285,814,FIN,Normal communication,benign
0.01688,192.168.1.24,141.201.99.68,DNS,957,14994,139,FIN,Normal communication,benign
0.326108,192.168.1.104,40.201.71.164,HTTPS,1048,22762,210,SYN-ACK,Normal communication,benign
0.35225,189.65.8.70,192.168.1.221,TCP,60,54391,234,RST,Connection reset flood,attack
0.295793,192.168.1.84,89.194.252.147,FTP,874,52177,460,PSH,Normal communication,benign
0.384126,192.168.1.194,84.22.23.160,DNS,880,34700,297,SYN-ACK,Normal communication,benign
0.008314,192.168.1.183,192.168.1.194,SSH,282,41346,643,PSH,Normal communication,benign
0.187984,192.168.1.234,192.168.1.90,SSH,132,52299,22,,Repeated login attempts,attack
0.29767,187.26.180.122,192.168.1.70,UDP,1172,49418,102,,Flood traffic,attack
0.093712,192.168.1.218,192.168.1.231,SSH,125,35111,22,,Repeated login attempts,attack
0.447872,181.247.200.232,192.168.1.166,UDP,1129,51308,26,,Flood traffic,attack
0.452559,128.252.209.241,192.168.1.122,UDP,1272,22012,996,,Flood traffic,attack
0.107211,192.168.1.252,192.168.1.70,HTTPS,1150,55389,916,FIN,Normal communication,benign
0.362134,192.168.1.222,192.168.1.137,TCP,500,35808,879,SYN-ACK,Normal communication,benign
0.22582,192.168.1.179,195.24.182.175,TCP,974,37469,50,RST,Normal communication,benign
0.482063,192.168.1.152,192.168.1.18,SSH,114,5777,22,,Repeated login attempts,attack
0.235409,192.168.1.89,191.236.19.130,DNS,405,6822,53,,Suspicious DNS payload,attack
0.225863,192.168.1.103,85.188.52.53,TCP,60,63987,7894,SYN,Port scan attempt,attack
0.020301,192.168.1.107,192.168.1.107,SSH,135,35391,22,,Repeated login attempts,attack
0.07722,192.168.1.7,192.168.1.53,TCP,501,26512,881,FIN,Normal communication,benign
0.470065,114.42.158.222,192.168.1.155,UDP,1447,32416,1010,,Flood traffic,attack
0.459679,192.168.1.41,192.168.1.237,HTTP,196,25941,470,PSH,Normal communication,benign
0.318476,192.168.1.142,191.181.22.149,DNS,376,38457,53,,Suspicious DNS payload,attack
0.070565,61.234.2.249,192.168.1.79,UDP,1202,53141,630,,Flood traffic,attack
0.071889,192.168.1.121,192.168.1.188,TCP,54,28042,464,SYN,Normal communication,benign
0.433973,192.168.1.123,41.103.181.222,UDP,870,38887,386,ACK,Normal communication,benign
0.364891,192.168.1.224,192.168.1.2,HTTP,589,16186,753,,Normal communication,benign
0.246142,192.168.1.208,155.200.153.45,TCP,60,35931,1533,SYN,Port scan attempt,attack
0.432799,192.168.1.41,167.114.177.212,TCP,540,38205,832,RST,Normal communication,benign
0.018318,192.168.1.104,77.79.60.233,HTTP,109,34335,486,,Normal communication,benign
0.084926,192.168.1.83,70.25.232.3,HTTP,690,64320,328,FIN,Normal communication,benign
0.358796,192.168.1.59,151.97.181.59,SSH,886,25203,966,SYN-ACK,Normal communication,benign
0.447471,192.168.1.231,192.168.1.61,UDP,1039,52241,520,SYN-ACK,Normal communication,benign
0.043688,192.168.1.102,192.105.181.43,SSH,142,8082,776,SYN,Normal communication,benign
0.09589,192.168.1.35,96.81.202.12,UDP,290,33685,455,SYN,Normal communication,benign
0.03008,52.223.179.32,192.168.1.171,TCP,60,2813,160,RST,Connection reset flood,attack
0.30499,192.168.1.43,192.168.1.68,SSH,130,57285,22,,Repeated login attempts,attack
0.039278,118.44.227.3,192.168.1.130,UDP,2000,57476,505,,Flood traffic,attack
0.021912,192.168.1.170,192.168.1.27,HTTPS,991,29496,396,FIN,Normal communication,benign
0.027324,192.168.1.106,23.12.42.219,TCP,2178,12696,443,PSH,Large outbound data,attack
0.022378,192.168.1.228,192.168.1.93,SSH,491,5562,594,RST,Normal communication,benign
0.405487,192.168.1.61,197.173.97.241,TCP,60,2332,6240,SYN,Port scan attempt,attack
0.359038,192.168.1.52,192.168.1.105,SSH,134,61535,22,,Repeated login attempts,attack
0.00017,192.168.1.67,192.168.1.79,SSH,124,25011,22,,Repeated login attempts,attack
0.242648,82.200.94.218,192.168.1.29,UDP,1200,64788,380,,Flood traffic,attack
0.327099,192.168.1.179,192.168.1.173,HTTP,545,24706,29,FIN,Normal communication,benign
0.038883,192.168.1.169,150.139.81.175,TCP,60,29435,8891,SYN,Port scan attempt,attack
0.055711,192.168.1.60,192.168.1.89,SSH,1060,1697,897,FIN,Normal communication,benign
0.07072,84.71.23.59,192.168.1.16,TCP,60,40810,812,RST,Connection reset flood,attack
0.08831,192.168.1.84,192.168.1.212,DNS,418,50265,328,SYN-ACK,Normal communication,benign
0.319332,192.168.1.114,128.152.162.14,UDP,736,60857,100,PSH,Normal communication,benign
0.219599,192.168.1.198,192.168.1.211,SSH,108,31909,22,,Repeated login attempts,attack
0.223862,192.168.1.212,66.111.88.235,DNS,501,64316,53,,Suspicious DNS payload,attack
0.22589,192.168.1.59,95.74.122.221,TCP,2030,25537,443,PSH,Large outbound data,attack
0.218801,192.168.1.110,70.205.229.73,TCP,60,18108,6268,SYN,Port scan attempt,attack
0.248972,192.168.1.169,181.228.121.216,DNS,343,38577,53,,Suspicious DNS payload,attack
0.016466,61.71.220.255,192.168.1.29,TCP,60,36156,188,RST,Connection reset flood,attack
0.002239,192.168.1.205,192.168.1.49,SSH,143,16792,22,,Repeated login attempts,attack
0.3898,192.168.1.174,141.94.102.164,FTP,697,61790,11,RST,Normal communication,benign
0.343319,192.168.1.237,192.168.1.41,SSH,954,30989,1003,ACK,Normal communication,benign
0.282661,192.168.1.143,192.168.1.75,SSH,129,61016,22,,Repeated login attempts,attack
0.046556,192.168.1.194,29.151.219.238,HTTPS,789,2188,824,SYN-ACK,Normal communication,benign
0.073262,192.168.1.211,192.168.1.111,UDP,634,21954,820,FIN,Normal communication,benign
0.289198,192.168.1.210,156.22.68.198,HTTPS,1199,14363,153,ACK,Normal communication,benign
0.010406,192.168.1.226,192.168.1.226,UDP,538,56262,724,PSH,Normal communication,benign
0.048114,192.168.1.166,32.191.9.90,DNS,271,11625,287,SYN,Normal communication,benign
0.401985,192.168.1.54,192.168.1.196,SSH,143,38188,22,,Repeated login attempts,attack
0.223284,192.168.1.218,192.168.1.77,UDP,858,54215,198,ACK,Normal communication,benign
0.291357,135.49.186.95,192.168.1.77,TCP,60,20526,156,RST,Connection reset flood,attack
0.242391,103.144.247.63,192.168.1.161,UDP,1365,4652,135,,Flood traffic,attack
0.054057,192.168.1.159,169.34.208.220,SSH,40,57997,341,ACK,Normal communication,benign
0.208703,192.168.1.57,66.63.79.99,HTTP,528,4075,225,SYN-ACK,Normal communication,benign
0.172782,172.40.90.107,192.168.1.158,UDP,1499,60336,959,,Flood traffic,attack
0.40566,192.168.1.52,192.168.1.50,TCP,1126,48040,1003,ACK,Normal communication,benign
0.055913,192.168.1.82,82.65.57.169,TCP,3034,43062,443,PSH,Large outbound data,attack
0.239307,192.168.1.204,192.168.1.42,SSH,111,52618,22,,Repeated login attempts,attack
0.353977,192.168.1.93,192.168.1.225,TCP,704,9485,150,FIN,Normal communication,benign
0.127753,192.168.1.78,27.251.91.3,DNS,343,26721,53,,Suspicious DNS payload,attack
0.011878,192.168.1.242,192.168.1.113,UDP,1037,34854,911,SYN,Normal communication,benign
0.319787,192.168.1.195,192.168.1.8,UDP,263,49110,321,PSH,Normal communication,benign
0.028245,192.168.1.125,141.92.40.107,TCP,60,64649,9180,SYN,Port scan attempt,attack
0.000834,192.168.1.204,192.168.1.209,FTP,1108,13442,163,PSH,Normal communication,benign
0.039906,192.168.1.197,192.168.1.61,SSH,96,47687,22,,Repeated login attempts,attack
0.326686,192.168.1.251,192.168.1.86,SSH,797,20566,636,SYN,Normal communication,benign
0.359049,192.168.1.200,117.168.70.194,FTP,1146,29682,95,FIN,Normal communication,benign
0.126606,192.168.1.130,192.168.1.57,FTP,874,30801,582,,Normal communication,benign
0.029522,192.168.1.249,99.87.252.18,TCP,478,56194,821,RST,Normal communication,benign
0.03966,192.168.1.184,192.168.1.20,TCP,1172,52336,812,RST,Normal communication,benign
0.003404,192.168.1.150,74.111.8.60,HTTP,514,19323,797,,Normal communication,benign
0.157303,109.100.38.20,192.168.1.157,UDP,1744,24323,127,,Flood traffic,attack
0.031552,192.168.1.59,192.168.1.109,HTTPS,280,43047,224,FIN,Normal communication,benign
0.416654,192.168.1.198,180.110.175.131,UDP,166,58314,691,PSH,Normal communication,benign
0.272394,192.168.1.42,77.221.29.112,HTTP,1076,4388,55,,Normal communication,benign
0.3837,192.168.1.251,118.16.61.195,TCP,60,45624,5097,SYN,Port scan attempt,attack
0.065048,114.243.26.66,192.168.1.53,UDP,1139,36956,526,,Flood traffic,attack
0.038622,192.168.1.218,192.168.1.102,TCP,261,2037,1000,SYN-ACK,Normal communication,benign
0.226369,192.168.1.140,192.168.1.219,HTTP,1146,13346,97,ACK,Normal communication,benign
0.35987,192.168.1.133,46.236.255.108,TCP,60,47252,1826,SYN,Port scan attempt,attack
0.062622,192.168.1.92,192.105.181.43,TCP,60,24400,1212,SYN,Port scan attempt,attack
0.299721,192.168.1.243,85.156.61.99,UDP,433,8534,343,,Normal communication,benign
0.033724,192.168.1.16,192.168.1.69,DNS,996,59477,12,RST,Normal communication,benign
0.019285,192.168.1.185,192.168.1.28,HTTP,985,37208,959,,Normal communication,benign
0.052794,61.112.194.25,192.168.1.220,TCP,60,21647,113,RST,Connection reset flood,attack
0.011451,170.57.199.217,192.168.1.149,TCP,60,36335,155,RST,Connection reset flood,attack
0.467739,192.168.1.29,192.168.1.192,FTP,294,4781,954,RST,Normal communication,benign
0.416629,192.168.1.119,192.168.1.222,SSH,138,16232,22,,Repeated login attempts,attack
0.170933,192.168.1.96,34.173.243.82,TCP,60,11287,3727,SYN,Port scan attempt,attack
0.083661,35.17.166.102,192.168.1.113,TCP,60,1210,105,RST,Connection reset flood,attack
0.074471,192.168.1.2,188.95.143.63,DNS,217,12338,53,,Suspicious DNS payload,attack
0.105946,192.168.1.172,129.12.99.140,TCP,725,37957,309,SYN-ACK,Normal communication,benign
0.014855,192.168.1.215,80.226.64.177,DNS,1133,5637,296,RST,Normal communication,benign
0.241044,192.168.1.137,170.21.243.233,TCP,1650,64470,443,PSH,Large outbound data,attack
0.48215,192.168.1.150,116.194.111.131,UDP,65,60039,718,SYN-ACK,Normal communication,benign
0.175089,192.168.1.132,192.168.1.207,SSH,140,20126,22,,Repeated login attempts,attack
0.464705,192.168.1.109,192.168.1.207,SSH,112,4019,22,,Repeated login attempts,attack
0.208948,192.168.1.201,192.168.1.110,HTTP,415,36323,445,SYN,Normal communication,benign
0.174405,192.168.1.67,121.99.136.117,TCP,2990,59995,443,PSH,Large outbound data,attack
0.275661,98.30.229.5,192.168.1.191,UDP,1105,52873,113,,Flood traffic,attack
0.081562,192.168.1.26,192.168.1.47,FTP,889,17495,392,SYN-ACK,Normal communication,benign
0.310917,192.168.1.202,174.156.46.103,DNS,314,49885,53,,Suspicious DNS payload,attack
0.486028,156.229.4.165,192.168.1.182,TCP,60,34953,352,RST,Connection reset flood,attack
0.453522,192.168.1.246,192.168.1.180,SSH,470,45965,148,PSH,Normal communication,benign
0.028336,192.168.1.147,192.168.1.4,HTTPS,468,62377,774,ACK,Normal communication,benign
0.096087,192.168.1.163,110.193.65.232,SSH,875,4537,582,ACK,Normal communication,benign
0.41849,192.168.1.113,192.168.1.53,SSH,109,14891,22,,Repeated login attempts,attack
0.436287,192.168.1.246,78.20.143.233,UDP,165,32261,827,RST,Normal communication,benign
0.07468,192.168.1.87,50.240.85.227,TCP,3029,43345,443,PSH,Large outbound data,attack
0.077001,192.168.1.51,127.151.204.35,HTTP,313,34335,238,,Normal communication,benign
0.007697,192.168.1.237,145.141.194.217,UDP,368,62642,599,SYN,Normal communication,benign
0.078158,192.168.1.133,116.183.153.237,HTTPS,526,7620,1004,ACK,Normal communication,benign
0.067538,192.168.1.48,192.168.1.153,SSH,131,24836,156,,Normal communication,benign
0.210826,192.168.1.103,192.168.1.8,HTTP,232,23172,577,,Normal communication,benign
0.189041,192.168.1.41,161.21.78.58,TCP,532,48625,739,FIN,Normal communication,benign
0.022161,192.168.1.96,192.168.1.35,SSH,227,6092,277,SYN,Normal communication,benign
0.392527,192.168.1.1,192.168.1.84,SSH,121,37262,22,,Repeated login attempts,attack
0.455601,192.168.1.251,192.168.1.215,SSH,87,42327,5,SYN,Normal communication,benign
0.04856,192.168.1.195,157.61.87.89,SSH,698,65499,706,SYN-ACK,Normal communication,benign
0.065222,192.168.1.99,160.251.102.77,UDP,861,59174,172,SYN,Normal communication,benign
0.093701,143.173.53.221,192.168.1.167,UDP,1592,21675,671,,Flood traffic,attack
0.364525,192.168.1.17,192.168.1.124,SSH,533,32920,703,,Normal communication,benign
0.082552,192.168.1.130,192.168.1.181,HTTPS,1199,22806,55,ACK,Normal communication,benign
0.434516,192.168.1.240,189.65.8.70,TCP,1748,28295,443,PSH,Large outbound data,attack
0.052896,153.193.155.135,192.168.1.186,TCP,60,61860,740,RST,Connection reset flood,attack
0.238001,192.168.1.176,192.168.1.90,FTP,760,6389,649,SYN-ACK,Normal communication,benign
0.104899,192.168.1.168,157.90.27.86,TCP,60,58027,7944,SYN,Port scan attempt,attack
0.015538,192.168.1.43,159.113.30.11,TCP,1702,32590,443,PSH,Large outbound data,attack
